,anio,elec,partido,votos,censo
1298,2015,Alcalda,PARTIDOALIANZASOCIALINDEPENDIENTEASIPARTIDOUNINPATRITICAUP,3230,8570
1299,2015,Alcalda,PARTIDOALIANZASOCILINDEPNDIENTEPARTIDODELAUPARTIDOCAMBIORADICAL,10721,5469
1300,2015,Alcalda,PARTIDOALIANZAVERDE,464330,2484951
1301,2015,Alcalda,PARTIDOALIANZAVERDELIBERALCONSERVADOR,655,685
1302,2015,Alcalda,PARTIDOALIANZAVERDEPARTALIANZASOCIALINDEPENDIENTEASI,37241,11106
1303,2015,Alcalda,PARTIDOALIANZAVERDEPARTIDOCAMBIORADICAL,1149,3338
1304,2015,Alcalda,PARTIDOALIANZAVERDEPARTIDODELAU,16023,34311
1305,2015,Alcalda,PARTIDOALIANZAVERDEPARTIDODELAUPARTIDOCAMBIORADICAL,18720,14621
1306,2015,Alcalda,PARTIDOALIANZAVERDEPARTIDOLIBERAL,1255,7995
1307,2015,Alcalda,PARTIDOALIANZAVERDEPARTIDOLIBERALCOLOMBIANO,813,3088
1308,2015,Alcalda,PARTIDOALIANZAVERDEPARTIDOUNINPATRITICA,2530,2955
1309,2015,Alcalda,PARTIDOCAMBIORADICAL,1818720,3254966
1310,2015,Alcalda,PARTIDOCAMBIORADICALALIANZASOCIALINDEPENDIENTE,714,1824
1311,2015,Alcalda,PARTIDOCAMBIORADICALALIANZASOCIALINDEPENDIENTEASI,4798,13425
1312,2015,Alcalda,PARTIDOCAMBIORADICALALIANZAVERDE,3014,14738
1313,2015,Alcalda,PARTIDOCAMBIORADICALASIPARTIDOLIBERAL,2896,10302
1314,2015,Alcalda,PARTIDOCAMBIORADICALENCOALICINCONELPARTIDODELAU,1729,3615
1315,2015,Alcalda,PARTIDOCAMBIORADICALMAIS,2857,7351
1316,2015,Alcalda,PARTIDOCAMBIORADICALPARCONSERVADORCOLOMBIANO,901,2266
1317,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOALIANZASOCIALINDEPENDIENTEASI,4088,5434
1318,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOALIANZAVERDE,4357,20578
1319,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOCENTRODEMOCRTICO,839,10159
1320,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOCONSERVADOR,2116,5738
1321,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOCONSERVADORCOLOMBIANO,2617,9750
1322,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDODELAU,27776,55427
1323,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDODELAUPARTIDOASI,2295,5065
1324,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOLIBERAL,8127,5209
1325,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOLIBERALCOLOMBIANO,9941,41018
1326,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOLIBERALCOLOMBIANOPARTIDOOPCINCIUDADANA,3433,13588
1327,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOLIBERALOPCINCIUDADANA,4305,14631
1328,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOLIBERALPARTIDOCONSERVADOR,1209,1693
1329,2015,Alcalda,PARTIDOCAMBIORADICALPARTIDOOPCINCIUDADANA,24818,10982
1330,2015,Alcalda,PARTIDOCENTRODEMOCRTICO,1490383,3557512
1331,2015,Alcalda,PARTIDOCENTRODEMOCRTICOPARTIDOCAMBIORADICAL,1413,3616
1332,2015,Alcalda,PARTIDOCENTRODEMOCRTICOPARTIDOCONSERVADOR,826,1874
1333,2015,Alcalda,PARTIDOCENTRODEMOCRTICOYCONSERVADORCOLOMBIANO,1822,7932
1334,2015,Alcalda,PARTIDOCONSERVADORAICO,147,12342
1335,2015,Alcalda,PARTIDOCONSERVADORALIANZAVERDE,425,1916
1336,2015,Alcalda,PARTIDOCONSERVADORCAMBIORADICAL,7235,15887
1337,2015,Alcalda,PARTIDOCONSERVADORCAMBIORADICALOPCINCIUDADANA,496,1462
1338,2015,Alcalda,PARTIDOCONSERVADORCENTRODEMOCRTICO,2650,8077
1339,2015,Alcalda,PARTIDOCONSERVADORCOALICINCENTRODEMOCRTICO,1180,4630
1340,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANO,1425917,3659361
1341,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOALIANZASOCIALINDEPENDIENTEASI,530,11831
1342,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOCAMBIORADICAL,5644,16675
1343,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOCENTRODEMOCRTICO,17300,47205
1344,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOPARTIDOALIANZAVERDE,1814,5779
1345,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOPARTIDOCAMBIORADICAL,1287,1376
1346,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOPARTIDOCENTRODEMOCRTICO,9684,31975
1347,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOPARTIDODELAU,25142,27534
1348,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOPARTIDOLIBERALCOLOMBIANO,1537,1364
1349,2015,Alcalda,PARTIDOCONSERVADORCOLOMBIANOPARTIDOOPCINCIUDADANA,11131,14234
1350,2015,Alcalda,PARTIDOCONSERVADORENCOALICINCONELCENTRODEMOCRTICO,2998,4901
1351,2015,Alcalda,PARTIDOCONSERVADOROPCINCIUDADANA,2737,5447
1352,2015,Alcalda,PARTIDOCONSERVADORPARTIDOALIANZAVERDEPARTIDODELAUOPCINCIUDADANA,7552,8704
1353,2015,Alcalda,PARTIDOCONSERVADORPARTIDOCENTRODEMOCRTICO,3152,6420
1354,2015,Alcalda,PARTIDOCONSERVADORPARTIDODELAU,20547,19162
1355,2015,Alcalda,PARTIDOCONSERVADORPARTIDODELAUALIANZASOCIALINDEPENDIENTEASI,5839,13588
1356,2015,Alcalda,PARTIDOCONSERVADORPARTIDOLIBERAL,540,4995
1357,2015,Alcalda,PARTIDOCONSERVADORPARTIDOOPCINCIUDADANA,3056,11850
1358,2015,Alcalda,PARTIDOCONSEVADORCAMBIORADICAL,1365,2580
1359,2015,Alcalda,PARTIDODELAU,2014354,4020926
1360,2015,Alcalda,PARTIDODELAUAICO,3,5495
1361,2015,Alcalda,PARTIDODELAUALIANZASOCIALINDEPENDIENTEASI,1710,14531
1362,2015,Alcalda,PARTIDODELAUALIANZAVERDE,3601,12940
1363,2015,Alcalda,PARTIDODELAUCAMBIORADICAL,4884,14543
1364,2015,Alcalda,PARTIDODELAUCAMBIORADICALCONSERVADOR,1346,1497
1365,2015,Alcalda,PARTIDODELAUCONSERVADORCAMBIORADICALALIANZAVERDEASIAICO,7291,8389
1366,2015,Alcalda,PARTIDODELAUMOVIMIENTODEAUTORIDADESINDGENASAICO,5975,4503
1367,2015,Alcalda,PARTIDODELAUOPCINCIUDADANA,20112,27352
1368,2015,Alcalda,PARTIDODELAUOPCINCIUDADANAAICO,12215,5787
1369,2015,Alcalda,PARTIDODELAUOPCINCIUDANA,9516,18030
1370,2015,Alcalda,PARTIDODELAUPARTIDOALIANZASOCIALINDEPENDIENTEASI,1809,10178
1371,2015,Alcalda,PARTIDODELAUPARTIDOALIANZAVERDE,4414,12745
1372,2015,Alcalda,PARTIDODELAUPARTIDOCAMBIORADICAL,132012,87832
1373,2015,Alcalda,PARTIDODELAUPARTIDOCAMBIORADICALPARTIDOOPCINCIUDADA,19087,6539
1374,2015,Alcalda,PARTIDODELAUPARTIDOCONSERVADOR,2641,6061
1375,2015,Alcalda,PARTIDODELAUPARTIDOCONSERVADORCOLOMBIANO,501,1895
1376,2015,Alcalda,PARTIDODELAUPARTIDOCONSERVADORPARTIDOCAMBIORADICAL,2119,4513
1377,2015,Alcalda,PARTIDODELAUPARTIDOLIBERALCOLOMBAINO,3390,7351
1378,2015,Alcalda,PARTIDODELAUPARTIDOLIBERALCOLOMBIANO,44340,42615
1379,2015,Alcalda,PARTIDODELAUPARTIDOLIBERALPARTIDOCONSERVADOR,972,2137
1380,2015,Alcalda,PARTIDODELAUPARTIDOOPCINCIUDADANA,16044,21154
1381,2015,Alcalda,PARTIDODELAUPARTIDOOPCINCIUDADANAPARTIDOCONSERVADOCOLOMBIANO,1180,3876
1382,2015,Alcalda,PARTIDODELAUPARTIDOOPCINCIUDADANAPARTIDOLIBERALCOLOMBIANO,1644,1376
1383,2015,Alcalda,PARTIDODELAUPARTIDOUPMAISPARTIDOCONSERVADOROPCINCIUDADANA,4507,12374
1384,2015,Alcalda,PARTIDODELAUYPARTIDOALIANZAVERDE,924,1824
1385,2015,Alcalda,PARTIDOLIBERALASI,3909,9169
1386,2015,Alcalda,PARTIDOLIBERALCAMBIORADICAL,19983,55767
1387,2015,Alcalda,PARTIDOLIBERALCAMBIORADICALOPCINCIUDADANA,1660,2990
1388,2015,Alcalda,PARTIDOLIBERALCENTRODEMOCRATICO,18452,9978
1389,2015,Alcalda,PARTIDOLIBERALCENTRODEMOCRTICO,6310,13376
1390,2015,Alcalda,PARTIDOLIBERALCOLOMBIANO,2021619,3874051
1391,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOALIANZASOCIALINDEPENDIENTE,1799,5464
1392,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOALIANZASOCIALINDEPENIENTESASI,58344,5883
1393,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOCAMBIORADICAL,11407,19508
1394,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOCAMBIORADICALASI,2999,7456
1395,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOCENTRODEMOCRTICO,2723,6396
1396,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOOPCINCIUDADANA,1354,2952
1397,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDOALIANZAVERDE,18008,15495
1398,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDOCAMBIORADICAL,3926,7432
1399,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDOCONSERVADOR,3646,9526
1400,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDOCONSERVADORCOLOMBIANO,1180,2550
1401,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDODELAU,14952,32867
1402,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDOOPCINCIUDADANA,1622,4108
1403,2015,Alcalda,PARTIDOLIBERALCOLOMBIANOPARTIDOOPCIONCIUDADANA,1281,7160
1404,2015,Alcalda,PARTIDOLIBERALCONSERVADORCAMBIORADICAL,3366,4859
1405,2015,Alcalda,PARTIDOLIBERALMOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,8792,7863
1406,2015,Alcalda,PARTIDOLIBERALMOVIMIENTOMAIS,1549,4165
1407,2015,Alcalda,PARTIDOLIBERALPARTIDOALIANZASOCIALINDEPENDIENTEASI,6079,7691
1408,2015,Alcalda,PARTIDOLIBERALPARTIDOALIANZAVERDE,1403,4531
1409,2015,Alcalda,PARTIDOLIBERALPARTIDOCAMBIORADICAL,9354,12145
1410,2015,Alcalda,PARTIDOLIBERALPARTIDOCAMBIORADICALPARTIDODELAUPARTIDOVERDE,2645,5457
1411,2015,Alcalda,PARTIDOLIBERALPARTIDOCONSERVADOR,2284,17510
1412,2015,Alcalda,PARTIDOLIBERALPARTIDOCONSERVADORPARTIDOCAMBIORADICAL,3511,3859
1413,2015,Alcalda,PARTIDOLIBERALPARTIDODELAU,8593,34812
1414,2015,Alcalda,PARTIDOLIBERALPARTIDODELAUPARTIDOCAMBIORADICAL,4285,8735
1415,2015,Alcalda,PARTIDOLIBERALPARTIDODELAUPARTIDOOPCINCIUDADANA,2723,17126
1416,2015,Alcalda,PARTIDOLIBERALPARTIDOOPCINCIUDADANA,2157,9537
1417,2015,Alcalda,PARTIDOOPCINCIUDADANA,688656,2317033
1418,2015,Alcalda,PARTIDOOPCINCIUDADANACAMBIORADICAL,4055,10939
1419,2015,Alcalda,PARTIDOOPCINCIUDADANACAMBIORADICALALIANZAVERDE,2244,14115
1420,2015,Alcalda,PARTIDOOPCINCIUDADANACENTRODEMOCRTICO,850,1422
1421,2015,Alcalda,PARTIDOOPCINCIUDADANAPARTIDOALIANZAVERDE,3157,13287
1422,2015,Alcalda,PARTIDOOPCINCIUDADANAPARTIDOCONSERVADORCOLOMBIANO,3078,4513
1423,2015,Alcalda,PARTIDOOPCINCIUDADANAPARTIDODELAU,3386,12575
1424,2015,Alcalda,PARTIDOOPCINCIUDADANAPARTIDOLIBERALCOLOMBIANO,6390,21903
1425,2015,Alcalda,PARTIDOOPCINCIUDADANAPARTIDOLIBERALMAIS,2186,5790
1426,2015,Alcalda,PARTIDOOPCINCIUDADANAYPARTIDODELAU,6389,13136
1427,2015,Alcalda,PARTIDOOPCIONCIUDADANA,13411,4863
1428,2015,Alcalda,PARTIDOPOLODEMOCRATICOALTERNATIVO,6906,35009
1429,2015,Alcalda,PARTIDOPOLODEMOCRTICOALTERNATIVO,193622,1233188
1430,2015,Alcalda,PARTIDOUNINPATRITICA,55767,474366
1431,2015,Alcalda,PARTIDOUNINPATRITICAPARTIDOALIANZAVERDE,1368,3425
1432,2015,Alcalda,PARTIDOUNINPATRITICAPOLODEMOCRTICOALTERNATIVO,904,5061
1433,2015,Alcalda,PARTLIBERALCOLPARTALIANZASOCIALINDEPENDIENTEASIPARTCENTRODEMOCRTICO,3982,9750
1434,2015,Alcalda,PATRIDODELAUOPCINCIUDADANA,2616,9122
1435,2015,Alcalda,PIEDECUESTAPROYECTODETODOS,41726,10856
1436,2015,Alcalda,PODEMOSMS,21433,14862
1437,2015,Alcalda,POLODEMOCRTICOALTERNATIVOALIANZASOCIALINDEPENDIENTEASI,2853,13467
1438,2015,Alcalda,POLODEMOCRTICOALTERNATIVOALIANZAVERDEPROGRESISTA,826,5606
1439,2015,Alcalda,POLODEMOCRTICOALTERNATIVOPARTIDOUNINPATRITICAMAIS,499598,39621
1440,2015,Alcalda,POPAYNOPORTUNIDADESPARATODOS,38969,7346
1441,2015,Alcalda,PORELCAMBIO,1422,3404
1442,2015,Alcalda,PORELTUMACOQUEQUEREMOS,18354,6590
1443,2015,Alcalda,PORQUEENLACEJAPODEMOSVIVIRMEJOR,16002,4043
1444,2015,Alcalda,PORTUSDERECHOS,12032,7660
1445,2015,Alcalda,PORUNAFLORIDAMEJOR,2876,3450
1446,2015,Alcalda,PORUNAGACHETEMPRENDEDORAUNIDAYTRANSPARENTE,3,8816
1447,2015,Alcalda,PORUNASEGOVIAMEJOR,3782,5535
1448,2015,Alcalda,PORUNAVILLAMARAPARTICIPATIVAEINCLUYENTE,5679,6051
1449,2015,Alcalda,PORUNCHARALGRANDE,2291,9122
1450,2015,Alcalda,PORUNNUEVOMUNICIPIO,16,10925
1451,2015,Alcalda,PORUNPANDIPARATODOS,212,4127
1452,2015,Alcalda,PRIMEROBETANIA,2989,7912
1453,2015,Alcalda,PRIMEROLAGENTE,131390,26015
1454,2015,Alcalda,PROGRAMTICAYPOLTICAENTRECAMBIORADICALPARTIDODELAU,1904,3876
1455,2015,Alcalda,PROGRAMTICAYPOLTICAENTREELPARTIDOLIBERALCOLOMBIANOPARTIDODELAU,1585,2069
1456,2015,Alcalda,PROGRAMTICAYPOLTICAENTREELPARTLIBERALCOLPARTCAMBIORADICAL,3806,6331
1457,2015,Alcalda,PROGRESOPARAALBN,988,4995
1458,2015,Alcalda,PUEBLOTIERRAYFUTURO,7306,39621
1459,2015,Alcalda,PUEDOELPEOLUNIDOPORLAEDUELDESARROYLASOPORTUNIDADES,3091,15696
1460,2015,Alcalda,PUERTOBOYACPRODUCTIVACOMPETITIVAYSOLIDARIA,13001,6301
1461,2015,Alcalda,PUERTOWILCHESCOMPROMISODETODOS,4798,13121
1462,2015,Alcalda,QUETAMECRECEMS,1896,2818
1463,2015,Alcalda,QUETAMENOSUNEORDENCULTURAYPROGRESO,1555,2818
1464,2015,Alcalda,RECUPEREMOSBOGOT,906058,39621
1465,2015,Alcalda,RENACEFLORIDABLANCA,51685,14018
1466,2015,Alcalda,RENOVACINCONFUTURO,1916,4984
1467,2015,Alcalda,RICAURTENUESTROCOMPROMISO,3781,10342
1468,2015,Alcalda,RIOHACHAADELANTE,16769,6990
1469,2015,Alcalda,SAMANUNCOMPROMISODETODOS,4580,9183
1470,2015,Alcalda,SANGILESMSPROGRESOMSFUTURO,8385,958
1471,2015,Alcalda,SANTABRBARACOMPROMISODETODOS,4675,19713
1472,2015,Alcalda,SARAVENACIUDADDEPROGRESOYEQUIDADPARATODOS,5297,11524
1473,2015,Alcalda,SHAYCAMPOPARATODOS,749,2678
1474,2015,Alcalda,SIEMPRECONLAGENTE,2653,6131
1475,2015,Alcalda,SIENTEAQUILICHAOAMATUTIERRA,21067,14944
1476,2015,Alcalda,SIGAMOSAVANZANDO,2252,14373
1477,2015,Alcalda,SIPODEMOS,1582,4630
1478,2015,Alcalda,SMATEALCAMBIO,7034,8535
1479,2015,Alcalda,SOACHAMERECEMS,25853,8378
1480,2015,Alcalda,SOGAMOSOACTIVA,9225,9862
1481,2015,Alcalda,SOMOSBUENAVISTA,2057,3774
1482,2015,Alcalda,SOMOSELCAMBIOASI,9183,6953
1483,2015,Alcalda,SOMOSGIRN,39886,6326
1484,2015,Alcalda,SPODEMOS,8243,19523
1485,2015,Alcalda,SURATSOMOSTODOS,1017,1656
1486,2015,Alcalda,TDECIDESSAMANGANA,5446,9183
1487,2015,Alcalda,TIEMPODERENOVACIN,11769,9933
1488,2015,Alcalda,TODOSPODEMOSCOMPROMISOHONESTOYSOCIAL,1794,3892
1489,2015,Alcalda,TODOSPORCHA,104,14621
1490,2015,Alcalda,TODOSPORTANGUA,3042,4635
1491,2015,Alcalda,TODOSUNIDOSGANABAGADO,1346,4165
1492,2015,Alcalda,TODOSUNIDOSPOROBANDO,2987,8997
1493,2015,Alcalda,TRABAJANDODECORAZNPORMARINILLA,1734,4261
1494,2015,Alcalda,TRABAJANDOPORUNDESARROLLOCONEQUIDADYCONFIANZA,1121,4127
1495,2015,Alcalda,TUMACONUESTRAPASIN,21153,6590
1496,2015,Alcalda,TUYO,4081,5940
1497,2015,Alcalda,UNACIUDADCONMSOPORTUNIDADES,49466,5080
1498,2015,Alcalda,UNACOALICINTRIUNFADORA,1516,2756
1499,2015,Alcalda,UNBUENGOBIERNOESMICOMPROMISOCONELPUEBLO,1671,2419
1500,2015,Alcalda,UNCAMBIOJUSTOCOLONSINCORRUPCIN,2461,2499
1501,2015,Alcalda,UNEQUIPOPARAELCAMBIO,5054,20361
1502,2015,Alcalda,UNEVIVE,2317,6138
1503,2015,Alcalda,UNIDADCIUDADANAPORELDONCELLO,1082,14468
1504,2015,Alcalda,UNIDADPORELPROGRESODELAVEGA,4440,11494
1505,2015,Alcalda,UNIDADSOCIALPORGUAITARILLA,1473,7260
1506,2015,Alcalda,UNIDOSCONSTRUYENDOELPROGRESODECONVENCIN,2354,9856
1507,2015,Alcalda,UNIDOSCONTINUAREMOSCONELDESARROLLO,1143,2768
1508,2015,Alcalda,UNIDOSDEJAREMOSHUELLA,1754,2959
1509,2015,Alcalda,UNIDOSHACEMOSMS,9900,5929
1510,2015,Alcalda,UNIDOSHACEMOSMSPORBUENAVISTA,604,2486
1511,2015,Alcalda,UNIDOSPAHACARLOMEJOR,1666,4959
1512,2015,Alcalda,UNIDOSPODEMOS,19714,6377
1513,2015,Alcalda,UNIDOSPODEMOSCAMBIORADICAL,103128,7788
1514,2015,Alcalda,UNIDOSPORCCOTA,783,2042
1515,2015,Alcalda,UNIDOSPORELCAMBIO,3237,8041
1516,2015,Alcalda,UNIDOSPORELCAMBIOASGANAMOSTODOS,3172,3524
1517,2015,Alcalda,UNIDOSPORELCAMBIODERICAURTE,3024,10342
1518,2015,Alcalda,UNIDOSPORELFUTURODEANOLAIMA,1774,8631
1519,2015,Alcalda,UNIDOSPORGACHANTIVA,1188,3038
1520,2015,Alcalda,UNIDOSPORGIRALDO,1482,3010
1521,2015,Alcalda,UNIDOSPORPAIME,1599,2265
1522,2015,Alcalda,UNIDOSPORQUIPILE,1924,3217
1523,2015,Alcalda,UNIDOSPORRIONEGRO,38226,8479
1524,2015,Alcalda,UNIDOSPORUNCAMBIO,1860,4271
1525,2015,Alcalda,UNIDOSPORURRAO,5298,20118
1526,2015,Alcalda,UNIDOSSEGUIMOSAVANZANDO,3118,9065
1527,2015,Alcalda,UNIDOSSESPOSIBLEPORUNCHIGORODEDUCADOYPRSPERO,9344,7561
1528,2015,Alcalda,UNNUEVOCAMINO,1222,3979
1529,2015,Alcalda,UNNUEVOFUTURO,12893,6377
1530,2015,Alcalda,VICTORIAINCLUYENTEYSOCIAL,1313,5891
1531,2015,Alcalda,VISINSINLMITESGOBIERNODELASOPORTUNIDADES,2094,4306
1532,2015,Alcalda,VOCESACTIVASDEGRANADA,1363,5550
1533,2015,Alcalda,VOLVAMOSASERGRANDES,343,8795
1534,2015,Alcalda,VOTOENBLANCO,721047,7670381
1535,2015,Alcalda,VOTONOMARCADOS,545021,7669967
1536,2015,Alcalda,VOTOSNULOS,429216,7670263
1537,2015,Alcalda,YOQUIEROASANJOSPARTIDOCAMBIORADICALPARTIDODELAU,1081,4607
1538,2015,AsambleaDepartamental,GANAELTOLIMA,10936,350245
1539,2015,AsambleaDepartamental,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,134292,3668195
1540,2015,AsambleaDepartamental,MOVIMIENTOAUTORIDADESINDGENASDECOLOMBIA,85297,1310337
1541,2015,AsambleaDepartamental,MOVIMIENTODEINTEGRACINREGIONAL,3442,21080
1542,2015,AsambleaDepartamental,MOVIMIENTODEINTEGRACINSOCIAL,657,21080
1543,2015,AsambleaDepartamental,MOVIMIENTOMIRA,288782,4343541
1544,2015,AsambleaDepartamental,PARTIDOALIANZASOCIALINDEPENDIENTE,442219,5686312
1545,2015,AsambleaDepartamental,PARTIDOALIANZAVERDE,896882,7315497
1546,2015,AsambleaDepartamental,PARTIDOCAMBIORADICAL,1726418,7359862
1547,2015,AsambleaDepartamental,PARTIDOCENTRODEMOCRTICO,1238193,7485305
1548,2015,AsambleaDepartamental,PARTIDOCONSERVADORCOLOMBIANO,1822608,7460789
1549,2015,AsambleaDepartamental,PARTIDODELAU,2341071,7649868
1550,2015,AsambleaDepartamental,PARTIDOLIBERALCOLOMBIANO,2178935,7649636
1551,2015,AsambleaDepartamental,PARTIDOOPCINCIUDADANA,652568,6625032
1552,2015,AsambleaDepartamental,PARTIDOPOLODEMOCRTICOALTERNATIVO,436327,7364653
1553,2015,AsambleaDepartamental,PARTIDOUNINPATRITICA,48620,2927901
1554,2015,AsambleaDepartamental,VOTOENBLANCO,1889119,7647846
1555,2015,AsambleaDepartamental,VOTONOMARCADOS,1981119,7649321
1556,2015,AsambleaDepartamental,VOTOSNULOS,818192,7649895
1557,2015,Concejo,AGUADEDIOSPARATODOS,279,9750
1558,2015,Concejo,ALIANZAPORAMORAAPARTAD,2757,7578
1559,2015,Concejo,ALIANZAPORBARRANCABERMEJA,11417,5765
1560,2015,Concejo,ALIANZAPORNATAGAIMA,197,13277
1561,2015,Concejo,AMOELRETIRO,381,12966
1562,2015,Concejo,APLATOHAGMOSLOMSGRANDEHAGMOSLOMEJOR,1705,5414
1563,2015,Concejo,AVANCEMOS,2671,6953
1564,2015,Concejo,AVANCESOCIAL,1107,19103
1565,2015,Concejo,AVANZARESPOSIBLE,13950,13709
1566,2015,Concejo,AVANZASINCELEJO,3132,5883
1567,2015,Concejo,BARRANCABERMEJAENSERIO,3732,5765
1568,2015,Concejo,BELALCZARSOMOSTODOS,1057,7628
1569,2015,Concejo,BELLOPOSITIVO,7154,14141
1570,2015,Concejo,CAMBIOYUNIDADSOCIALALTERNATIVO,383,3625
1571,2015,Concejo,CARTAGENACONFIRMAS,19010,14371
1572,2015,Concejo,CHARENACE,3528,14621
1573,2015,Concejo,CHINCOTADESARROLLOTURSTICO,686,10821
1574,2015,Concejo,CIRCASIADECIDE,483,5457
1575,2015,Concejo,CIRCASIAUNIDAPORUNCONCEJOFIRME,1427,5457
1576,2015,Concejo,CIUDADANOSPORELMETA,7411,7788
1577,2015,Concejo,COMPROMISOCONCINAGA,6016,9752
1578,2015,Concejo,COMPROMISOCVICOCIUDADANO,2301,5765
1579,2015,Concejo,COMPROMISOCVICOINTEGRAL,6163,5765
1580,2015,Concejo,CONFIAZACANDELARIA,2051,3990
1581,2015,Concejo,CONSTRUYAMOSCIUDAD,8990,7788
1582,2015,Concejo,CONSTRUYENDOFUTURO,179,8407
1583,2015,Concejo,COPACABANA2020PORUNMEJORMUNICIPIO,1989,12621
1584,2015,Concejo,COTATIERRADEPROGRESO,755,11831
1585,2015,Concejo,CREEMOS,50486,11106
1586,2015,Concejo,DECORAZNPORAPARTAD,3241,7578
1587,2015,Concejo,DOSQUEBRADASMEJOR,5734,5469
1588,2015,Concejo,ENERGAVALLENATA,5101,13709
1589,2015,Concejo,EQUIPOCONFIANZA,3661,5787
1590,2015,Concejo,FIRMEPORIBAGU,12793,9213
1591,2015,Concejo,FUERZAPOPULAR,2313,18287
1592,2015,Concejo,GANAALVARADO,176,5255
1593,2015,Concejo,GANAELTOLIMA,208,7334
1594,2015,Concejo,GANALRIDA,36,12840
1595,2015,Concejo,GANAVENADILLO,92,9629
1596,2015,Concejo,GRANADATIENEQUECAMBIAR,1491,8962
1597,2015,Concejo,GUARNEPRIMERO,1286,6464
1598,2015,Concejo,GUATAPSOCIAL,607,6354
1599,2015,Concejo,INTEGRACINCIUDADANALACIUDADQUEQUEREMOS,627,7691
1600,2015,Concejo,ITAGSOMOSTODOS,16153,14862
1601,2015,Concejo,JUNTOSPORMEDELLN,8587,11106
1602,2015,Concejo,LABRANDOCONFIANZA,2214,14621
1603,2015,Concejo,LAFAMILIAESLOPRIMERO,3621,13709
1604,2015,Concejo,LAROSITA,13959,9213
1605,2015,Concejo,LIBRES,69861,39621
1606,2015,Concejo,LRIDACENTRODEDESARROLLOREGIONALFIRMESPORLRIDA,864,12840
1607,2015,Concejo,MOVCVICOINDEPENDIENTEDERENOVACINCIUDADANA,869,11172
1608,2015,Concejo,MOVCVICOWILLISTACONTINUEMOSCONSTRUYENDOPROGRESO,2539,9545
1609,2015,Concejo,MOVDEINTEGRACININDGENAMUNICIPAL,2774,15871
1610,2015,Concejo,MOVIDAPORSINCELEJO,7675,5883
1611,2015,Concejo,MOVILIDADSEGURA,1717,10767
1612,2015,Concejo,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,552667,4178898
1613,2015,Concejo,MOVIMIENTOAMANECERDORADO,299,4912
1614,2015,Concejo,MOVIMIENTOAUTORIDADESINDGENASDECOLOMBIA,558533,3332993
1615,2015,Concejo,MOVIMIENTOBELLOUNIDO,17743,14141
1616,2015,Concejo,MOVIMIENTOCIUDADANOOTROCAMINO,452,12533
1617,2015,Concejo,MOVIMIENTOCVICOCIUDADBELLO,3827,14141
1618,2015,Concejo,MOVIMIENTOCVICOLAVOZDELPUEBLO,5374,7788
1619,2015,Concejo,MOVIMIENTOCVICOSUBACHOQUESEGURO,621,9812
1620,2015,Concejo,MOVIMIENTODEALTERNATIVASOCIALMS,4446,4079
1621,2015,Concejo,MOVIMIENTOJUVENILJVENESMS,937,9545
1622,2015,Concejo,MOVIMIENTOJVENESROSALUNOS,211,13287
1623,2015,Concejo,MOVIMIENTOLAHUELLA,362,10342
1624,2015,Concejo,MOVIMIENTOMIRA,351853,1910307
1625,2015,Concejo,MOVIMIENTOPACIFICODELAALTAMONTAA,1115,10781
