,anio,eleccion,partido,pais,puesto,votos,censo
802,2014,CmaraIndgena,ASOCIACIONDEAUTORIDADESTRADICIONALESINDIGENASOPIC,ESTADOSUNIDOS,SABATLANTACONSULADO,1,106
803,2014,CmaraIndgena,ASOCIACIONDEAUTORIDADESTRADICIONALESINDIGENASOPIC,FRANCIA,PARISCONSULADO,1,3926
804,2014,CmaraIndgena,ASOCIACIONDEAUTORIDADESTRADICIONALESINDIGENASOPIC,PANAMA,COLONCONSULADO,1,991
805,2014,CmaraIndgena,ASOCIACIONDEAUTORIDADESTRADICIONALESINDIGENASOPIC,PERU,SABLIMAEMBAJADA,1,28
806,2014,CmaraIndgena,ASOCIACIONDEAUTORIDADESTRADICIONALESINDIGENASOPIC,SUDAFRICA,VIEPRETORIAEMBAJADA,1,2
807,2014,CmaraIndgena,ASOCIACIONDEAUTORIDADESTRADICIONALESINDIGENASOPIC,VENEZUELA,SANCRISTOBALGARCIADEHEVI,1,841
808,2014,CmaraIndgena,EMBERACHAMIDELRESGUARDOINDIGENADACHIAGOREDRUA,CANADA,MONTREAL,1,5464
809,2014,CmaraIndgena,EMBERACHAMIDELRESGUARDOINDIGENADACHIAGOREDRUA,CHILE,SANTIAGO,5,2595
810,2014,CmaraIndgena,EMBERACHAMIDELRESGUARDOINDIGENADACHIAGOREDRUA,ESPANA,MADRIDEMBAJADA,2,27826
811,2014,CmaraIndgena,EMBERACHAMIDELRESGUARDOINDIGENADACHIAGOREDRUA,ESTADOSUNIDOS,LOSANGELESPHOENIX,3,282
812,2014,CmaraIndgena,EMBERACHAMIDELRESGUARDOINDIGENADACHIAGOREDRUA,INDONESIA,SINGAPUR,1,110
813,2014,CmaraIndgena,EMBERACHAMIDELRESGUARDOINDIGENADACHIAGOREDRUA,VENEZUELA,SANCRISTOBALCONSULADO,1,11937
814,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,ALEMANIA,BERLIN,4,853
815,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,AUSTRALIA,BRISBANE,2,468
816,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,AUSTRIA,VIENA,1,447
817,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,BRASIL,RIODEJANEIRO,1,171
818,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,CANADA,MONTREAL,3,5464
819,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,CHILE,SANTIAGO,2,2595
820,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,COSTARICA,LUNSANJOSEEMBAJADA,1,86
821,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,ELSALVADOR,SABSANSALVADORCONSULADO,1,6
822,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,ESPANA,JUEBARCELONACONSULADO,5,154
823,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,ESTADOSUNIDOS,ATLANTACONSULADO,10,6400
824,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,FRANCIA,PARISCONSULADO,5,3926
825,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,INGLATERRA,SABLONDRESCONSULADO,1,102
826,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,PANAMA,VIECOLONCONSULADO,1,12
827,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,POLONIA,VARSOVIACONSULADO,1,84
828,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,SUIZA,BERNACONSULADO,5,1534
829,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,TURQUIA,ESTAMBULCONSULADOHONORARI,1,48
830,2014,CmaraIndgena,MOVIMIENTOALTERNATIVOINDIGENAYSOCIALMAIS,VENEZUELA,MARACAIBOCONSULADO,2,18265
831,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,ALEMANIA,VIEBERLIN,1,12
832,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,BELGICA,BRUSELAS,2,1310
833,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,CANADA,MONTREAL,5,5464
834,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,ECUADOR,TULCANCONSULADO,7,1404
835,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,EMIRATOSARABESUNIDOS,LUNABUDHABICONSULADO,1,8
836,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,ESPANA,BARCELONACONSULADO,9,12811
837,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,ESTADOSUNIDOS,HOUSTONOKLAHOMACITY,8,276
838,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,FRANCIA,PARISCONSULADO,3,3926
839,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,HONDURAS,SABTEGUCIGALPAEMBAJADA,1,6
840,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,MEXICO,MEXICOCONSULADO,2,3226
841,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,SUIZA,BERNACONSULADO,3,1534
842,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,TURQUIA,ESTAMBULCONSULADOHONORARI,1,48
843,2014,CmaraIndgena,MOVIMIENTOAUTORIDADESINDIGENASDECOLOMBIA,VENEZUELA,CARACASCONSULADO,5,58235
844,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,CANADA,VIEOTAWA,2,28
845,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,COSTARICA,SANJOSEEMBAJADA,2,7008
846,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,ECUADOR,QUITOCONSULADO,2,5805
847,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,ESPANA,BARCELONACONSULADO,4,12811
848,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,ESTADOSUNIDOS,MIEMIAMICONSULADO,5,638
849,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,INGLATERRA,SABLONDRESCONSULADO,1,102
850,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,ITALIA,VIEROMACONSULADO,1,22
851,2014,CmaraIndgena,MOVUNIDADINDGENAYPOPULARPORCOLMUIPC,VENEZUELA,SANANTONIODELTACHIRACON,2,3637
852,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,AUSTRIA,VIENA,1,447
853,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,BELGICA,BRUSELAS,4,1310
854,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,BRASIL,BRASILIA,1,343
855,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,CANADA,MONTREAL,2,5464
856,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,EGIPTO,SABELCAIROEMBAJADA,1,2
857,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,ESPANA,BARCELONACONSULADO,7,12811
858,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,ESTADOSUNIDOS,VIEBOSTONCONSULADO,8,64
859,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,FRANCIA,PARISEMBAJADA,2,1990
860,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,PANAMA,COLONCONSULADO,1,991
861,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,PARAGUAY,JUEASUNCIONEMBAJADA,1,4
862,2014,CmaraIndgena,RENOVACIONETNICADECOLOMBIA,VENEZUELA,CARACASCONSULADO,5,58235
863,2014,CmaraIndgena,VIANUEVA,ALEMANIA,SABFRANKFURT,1,18
864,2014,CmaraIndgena,VIANUEVA,AUSTRALIA,JUECANBERRA,1,14
865,2014,CmaraIndgena,VIANUEVA,BELGICA,LUNBRUSELAS,2,16
866,2014,CmaraIndgena,VIANUEVA,CANADA,MONTREAL,1,5464
867,2014,CmaraIndgena,VIANUEVA,CHINAREPUBLICAPOPULAR,MARBEIJINGEMBAJADA,1,4
868,2014,CmaraIndgena,VIANUEVA,CUBA,SABLAHABANACONSULADO,1,4
869,2014,CmaraIndgena,VIANUEVA,ESPANA,MADRIDCONSULADO,1,13649
870,2014,CmaraIndgena,VIANUEVA,ESTADOSUNIDOS,CHICAGOCONSULADO,3,1995
871,2014,CmaraIndgena,VIANUEVA,FRANCIA,PARISESTRASBURGO,1,107
872,2014,CmaraIndgena,VIANUEVA,ITALIA,MILAN,1,2789
873,2014,CmaraIndgena,VOTOENBLANCO,ALEMANIA,VIEBERLIN,1,12
874,2014,CmaraIndgena,VOTOENBLANCO,ARUBA,ORANJESTAD,1,2760
875,2014,CmaraIndgena,VOTOENBLANCO,AUSTRALIA,BRISBANE,2,468
876,2014,CmaraIndgena,VOTOENBLANCO,BELGICA,BRUSELAS,1,1310
877,2014,CmaraIndgena,VOTOENBLANCO,BRASIL,BRASILIA,1,343
878,2014,CmaraIndgena,VOTOENBLANCO,CANADA,MONTREAL,6,5464
879,2014,CmaraIndgena,VOTOENBLANCO,CHILE,JUESANTIAGO,1,46
880,2014,CmaraIndgena,VOTOENBLANCO,COSTARICA,SANJOSEEMBAJADA,6,7008
881,2014,CmaraIndgena,VOTOENBLANCO,CURAZAO,MIEWILLEMSTAD,2,16
882,2014,CmaraIndgena,VOTOENBLANCO,ECUADOR,QUITOCONSULADO,4,5805
883,2014,CmaraIndgena,VOTOENBLANCO,EMIRATOSARABESUNIDOS,LUNABUDHABICONSULADO,6,8
884,2014,CmaraIndgena,VOTOENBLANCO,ESPANA,BARCELONACONSULADO,29,12811
885,2014,CmaraIndgena,VOTOENBLANCO,ESTADOSUNIDOS,ATLANTACONSULADO,51,6400
886,2014,CmaraIndgena,VOTOENBLANCO,FRANCIA,PARISCONSULADO,2,3926
887,2014,CmaraIndgena,VOTOENBLANCO,INGLATERRA,SABLONDRESCONSULADO,1,102
888,2014,CmaraIndgena,VOTOENBLANCO,ITALIA,MILAN,2,2789
889,2014,CmaraIndgena,VOTOENBLANCO,PANAMA,PANAMACONSULADO,8,8355
890,2014,CmaraIndgena,VOTOENBLANCO,PERU,LIMAEMBAJADA,2,2220
891,2014,CmaraIndgena,VOTOENBLANCO,SUIZA,BERNACONSULADO,3,1534
892,2014,CmaraIndgena,VOTOENBLANCO,URUGUAY,MONTEVIDEOCONSULADO,1,353
893,2014,CmaraIndgena,VOTOENBLANCO,VENEZUELA,CARACASCONSULADO,12,58235
894,2014,CmaraNegritudes,AFROVIDES,ARUBA,ORANJESTAD,1,2760
895,2014,CmaraNegritudes,AFROVIDES,ECUADOR,TULCANCONSULADO,1,1404
896,2014,CmaraNegritudes,AFROVIDES,ESPANA,JUEBARCELONACONSULADO,2,154
897,2014,CmaraNegritudes,AFROVIDES,ESTADOSUNIDOS,SABBOSTONCONSULADO,2,64
898,2014,CmaraNegritudes,AFROVIDES,SUIZA,BERNACONSULADO,1,1534
899,2014,CmaraNegritudes,AFROVIDES,VENEZUELA,CARACASCONSULADO,9,58235
900,2014,CmaraNegritudes,ASOCDEAFRODESCENDIENTESDELMAGDMEDIOAFRODMAM,HONDURAS,SABTEGUCIGALPAEMBAJADA,1,6
901,2014,CmaraNegritudes,ASOCONEGUA,ALEMANIA,MIEFRANKFURT,1,18
902,2014,CmaraNegritudes,ASOCONEGUA,AUSTRALIA,LUNSYDNEY,1,24
903,2014,CmaraNegritudes,ASOCONEGUA,BELGICA,JUEBRUSELAS,1,16
904,2014,CmaraNegritudes,ASOCONEGUA,CANADA,MONTREAL,8,5464
905,2014,CmaraNegritudes,ASOCONEGUA,CHILE,SANTIAGO,1,2595
906,2014,CmaraNegritudes,ASOCONEGUA,COREADELSUR,VIESEULEMBAJADA,1,2
907,2014,CmaraNegritudes,ASOCONEGUA,COSTARICA,SABSANJOSEEMBAJADA,1,86
908,2014,CmaraNegritudes,ASOCONEGUA,CURAZAO,WILLEMSTAD,1,1235
909,2014,CmaraNegritudes,ASOCONEGUA,DINAMARCA,COPENHAGUE,1,46
910,2014,CmaraNegritudes,ASOCONEGUA,ECUADOR,QUITOCONSULADO,3,5805
911,2014,CmaraNegritudes,ASOCONEGUA,ELSALVADOR,SANSALVADORCONSULADO,5,430
912,2014,CmaraNegritudes,ASOCONEGUA,ESPANA,BARCELONACONSULADO,7,12811
913,2014,CmaraNegritudes,ASOCONEGUA,ESTADOSUNIDOS,ATLANTACONSULADO,42,6400
914,2014,CmaraNegritudes,ASOCONEGUA,FRANCIA,JUEPARISCONSULADO,1,78
915,2014,CmaraNegritudes,ASOCONEGUA,HOLANDA,SABAMSTERDAM,1,12
916,2014,CmaraNegritudes,ASOCONEGUA,INGLATERRA,MIELONDRESCONSULADO,3,102
917,2014,CmaraNegritudes,ASOCONEGUA,ITALIA,MARROMACONSULADO,1,22
918,2014,CmaraNegritudes,ASOCONEGUA,MEXICO,VIEMEXICOCONSULADO,2,42
919,2014,CmaraNegritudes,ASOCONEGUA,PANAMA,JUEPANAMACONSULADO,1,104
920,2014,CmaraNegritudes,ASOCONEGUA,PERU,LIMAEMBAJADA,1,2220
921,2014,CmaraNegritudes,ASOCONEGUA,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,2,1606
922,2014,CmaraNegritudes,ASOCONEGUA,SUECIA,ESTOCOLMOCONSULADO,1,993
923,2014,CmaraNegritudes,ASOCONEGUA,TRINIDADYTOBAGO,SABPUERTOESPAA,1,2
924,2014,CmaraNegritudes,ASOCONEGUA,VENEZUELA,CARACASCONSULADO,2,58235
925,2014,CmaraNegritudes,ASOCREGIONALDEAFROCOLLAMINGAAFROMINGA,ESPANA,SEVILLACONSULADO,1,5010
926,2014,CmaraNegritudes,ASOCREGIONALDEAFROCOLLAMINGAAFROMINGA,ITALIA,SABMILAN,1,34
927,2014,CmaraNegritudes,ASOCREGIONALDEAFROCOLLAMINGAAFROMINGA,TRINIDADYTOBAGO,MIEPUERTOESPAA,1,2
928,2014,CmaraNegritudes,ASODEPORTES,ALEMANIA,JUEBERLIN,1,12
929,2014,CmaraNegritudes,ASODEPORTES,AUSTRALIA,BRISBANE,2,468
930,2014,CmaraNegritudes,ASODEPORTES,BRASIL,BRASILIA,2,343
931,2014,CmaraNegritudes,ASODEPORTES,CANADA,MONTREAL,4,5464
932,2014,CmaraNegritudes,ASODEPORTES,CHILE,SANTIAGO,1,2595
933,2014,CmaraNegritudes,ASODEPORTES,CHINAREPUBLICAPOPULAR,SHANGHAI,1,58
934,2014,CmaraNegritudes,ASODEPORTES,CURAZAO,JUEWILLEMSTAD,1,16
935,2014,CmaraNegritudes,ASODEPORTES,ECUADOR,CUENCA,1,380
936,2014,CmaraNegritudes,ASODEPORTES,ELSALVADOR,SANSALVADORCONSULADO,2,430
937,2014,CmaraNegritudes,ASODEPORTES,ESPANA,MADRIDEMBAJADA,2,27826
938,2014,CmaraNegritudes,ASODEPORTES,ESTADOSUNIDOS,BOSTONCONSULADO,6,5286
939,2014,CmaraNegritudes,ASODEPORTES,FRANCIA,PARISCONSULADO,3,3926
940,2014,CmaraNegritudes,ASODEPORTES,INGLATERRA,LONDRESCONSULADO,2,8307
941,2014,CmaraNegritudes,ASODEPORTES,PERU,LIMAEMBAJADA,1,2220
942,2014,CmaraNegritudes,ASODEPORTES,POLONIA,VIEVARSOVIACONSULADO,1,2
943,2014,CmaraNegritudes,ASODEPORTES,PUERTORICO,SANJUANDEPUERTORICOCON,1,1038
944,2014,CmaraNegritudes,ASODEPORTES,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,1,1606
945,2014,CmaraNegritudes,ASODEPORTES,VENEZUELA,CARACASCONSULADO,3,58235
946,2014,CmaraNegritudes,ASOPRA,AUSTRALIA,BRISBANE,1,468
947,2014,CmaraNegritudes,ASOPRA,ESPANA,LUNBARCELONACONSULADO,5,154
948,2014,CmaraNegritudes,ASOPRA,ESTADOSUNIDOS,NEWARKDOVER,1,1376
949,2014,CmaraNegritudes,ASOPRA,PUERTORICO,SANJUANDEPUERTORICOCON,1,1038
950,2014,CmaraNegritudes,ASOPRA,VENEZUELA,CARACASCONSULADO,4,58235
951,2014,CmaraNegritudes,CONSCOMUNIDELOSCORREGIDESANANTONIOYELCASTILLO,AUSTRALIA,MIESYDNEY,1,24
952,2014,CmaraNegritudes,CONSCOMUNIDELOSCORREGIDESANANTONIOYELCASTILLO,CURAZAO,WILLEMSTAD,1,1235
953,2014,CmaraNegritudes,CONSCOMUNIDELOSCORREGIDESANANTONIOYELCASTILLO,ESTADOSUNIDOS,ATLANTACHARLOTTE,4,1718
954,2014,CmaraNegritudes,CONSCOMUNIDELOSCORREGIDESANANTONIOYELCASTILLO,FINLANDIA,SABHELSINKI,1,2
955,2014,CmaraNegritudes,CONSCOMUNIDELOSCORREGIDESANANTONIOYELCASTILLO,VENEZUELA,CARACASCONSULADO,4,58235
956,2014,CmaraNegritudes,CORPNELSONMANDELACORMANDELA,ALEMANIA,BERLIN,1,853
957,2014,CmaraNegritudes,CORPNELSONMANDELACORMANDELA,CURAZAO,WILLEMSTAD,1,1235
958,2014,CmaraNegritudes,CORPNELSONMANDELACORMANDELA,ESTADOSUNIDOS,MIELOSANGELESCONSULADO,1,54
959,2014,CmaraNegritudes,CORPNELSONMANDELACORMANDELA,INDONESIA,JAKARTA,1,62
960,2014,CmaraNegritudes,CORPNELSONMANDELACORMANDELA,PANAMA,PANAMACONSULADO,1,8355
961,2014,CmaraNegritudes,CORPNELSONMANDELACORMANDELA,VENEZUELA,BARQUISIMETOCONSULADO,1,4241
962,2014,CmaraNegritudes,CORPORACIONAFROETNICOS,ESPANA,BARCELONACONSULADO,1,12811
963,2014,CmaraNegritudes,CORPORACIONAFROETNICOS,ESTADOSUNIDOS,ORLANDO,1,5821
964,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,BRASIL,SABBRASILIA,1,6
965,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,ECUADOR,TULCANCONSULADO,1,1404
966,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,ESPANA,JUEBARCELONACONSULADO,2,154
967,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,ESTADOSUNIDOS,MIAMIWESTPALMBEACH,2,3740
968,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,FRANCIA,PARISCONSULADO,1,3926
969,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,HOLANDA,AMSTERDAM,1,973
970,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,INGLATERRA,LONDRESCONSULADO,1,8307
971,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,MEXICO,MIEMEXICOCONSULADO,1,42
972,2014,CmaraNegritudes,CORPORACIONPODERCIUDADANO,VENEZUELA,CARACASCONSULADO,5,58235
973,2014,CmaraNegritudes,CORPORACIONVIDESYSUSNICHES,ESTADOSUNIDOS,MIAMICONSULADO,1,24353
974,2014,CmaraNegritudes,CORPORACIONVIDESYSUSNICHES,POLONIA,VARSOVIACONSULADO,1,84
975,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,ALEMANIA,MIEBERLIN,2,12
976,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,ARUBA,ORANJESTAD,1,2760
977,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,BELGICA,SABBRUSELAS,1,16
978,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,ESTADOSUNIDOS,ATLANTACONSULADO,5,6400
979,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,ITALIA,SABMILAN,1,34
980,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,PANAMA,SABCOLONCONSULADO,1,12
981,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,PARAGUAY,ASUNCIONEMBAJADA,2,235
982,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,POLONIA,JUEVARSOVIACONSULADO,1,2
983,2014,CmaraNegritudes,CORPSOCIALEINTEGDELPACFICOCORPOSINPAC,VENEZUELA,PUERTOLACRUZCONSULADO,2,2944
984,2014,CmaraNegritudes,EATBOTICACOMUNITARIADELVALLEDELCAUCA,BELGICA,MIEBRUSELAS,1,16
985,2014,CmaraNegritudes,EATBOTICACOMUNITARIADELVALLEDELCAUCA,INGLATERRA,MIELONDRESCONSULADO,1,102
986,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,ALEMANIA,VIEBERLIN,1,12
987,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,BELGICA,MIEBRUSELAS,1,16
988,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,CURAZAO,WILLEMSTAD,1,1235
989,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,ESPANA,BILBAOCONSULADO,1,5917
990,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,ESTADOSUNIDOS,HOUSTONCONSULADO,13,5105
991,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,INDONESIA,SABJAKARTA,1,2
992,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,INGLATERRA,JUELONDRESCONSULADO,1,102
993,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,PANAMA,SABCOLONCONSULADO,1,12
994,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,PERU,LIMAEMBAJADA,1,2220
995,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,1,1606
996,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,SUECIA,SABESTOCOLMOCONSULADO,1,12
997,2014,CmaraNegritudes,FUNDACIONAFROCOLOMBIANOSENACCION,VENEZUELA,PUERTOLACRUZCONSULADO,2,2944
998,2014,CmaraNegritudes,FUNDACIONCULTURALCOSTACARIBEFUNCULCOSTA,ALEMANIA,LUNBERLIN,1,12
999,2014,CmaraNegritudes,FUNDACIONCULTURALCOSTACARIBEFUNCULCOSTA,ARUBA,ORANJESTAD,1,2760
1000,2014,CmaraNegritudes,FUNDACIONCULTURALCOSTACARIBEFUNCULCOSTA,COSTARICA,SABSANJOSEEMBAJADA,1,86
1001,2014,CmaraNegritudes,FUNDACIONCULTURALCOSTACARIBEFUNCULCOSTA,CURAZAO,WILLEMSTAD,2,1235
1002,2014,CmaraNegritudes,FUNDACIONCULTURALCOSTACARIBEFUNCULCOSTA,ESPANA,BARCELONACONSULADO,1,12811
1003,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,ARUBA,ORANJESTAD,2,2760
1004,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,CHILE,SANTIAGO,1,2595
1005,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,ECUADOR,LUNNUEVALOJACONSULADO,1,26
1006,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,ESPANA,JUEBILBAOCONSULADO,3,54
1007,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,ESTADOSUNIDOS,WASHINGTONEMBAJADA,6,22471
1008,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,INGLATERRA,LONDRESCONSULADO,1,8307
1009,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,ITALIA,MILAN,1,2789
1010,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,JAMAICA,ISLASCAIMAN,7,102
1011,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,PANAMA,PANAMACONSULADO,2,8355
1012,2014,CmaraNegritudes,FUNDACIONEBANODECOLOMBIAFUNECO,VENEZUELA,CARACASCONSULADO,4,58235
1013,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,AFRICA,MIEGHANA,1,2
1014,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,ALEMANIA,BREMEN,1,105
1015,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,CANADA,MONTREAL,4,5464
1016,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,CHINAREPUBLICAPOPULAR,SHANGHAI,1,58
1017,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,ECUADOR,QUITOCONSULADO,1,5805
1018,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,ESPANA,BILBAOCONSULADO,1,5917
1019,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,ESTADOSUNIDOS,ATLANTACONSULADO,16,6400
1020,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,FRANCIA,SABPARISCONSULADO,1,78
1021,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,NICARAGUA,LUNMANAGUAEMBAJADA,1,4
1022,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,PANAMA,PANAMACONSULADO,3,8355
1023,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,SUIZA,SABBERNACONSULADO,1,28
1024,2014,CmaraNegritudes,FUNDACIONESPERANZAAFROESAFRO,VENEZUELA,CARACASCONSULADO,3,58235
1025,2014,CmaraNegritudes,FUNDACIONFORFUTURO,ESTADOSUNIDOS,MIAMIKENDALL,1,7991
1026,2014,CmaraNegritudes,FUNDACIONFORFUTURO,VENEZUELA,CARACASCONSULADO,3,58235
1027,2014,CmaraNegritudes,FUNDACIONINTENSIDADFUNDAIN,ESPANA,SABMADRIDCONSULADO,1,518
1028,2014,CmaraNegritudes,FUNDACIONINTENSIDADFUNDAIN,ESTADOSUNIDOS,NEWARKMORRISTOWN,1,1437
1029,2014,CmaraNegritudes,FUNDACIONINTENSIDADFUNDAIN,TURQUIA,ESTAMBULCONSULADOHONORARI,1,48
1030,2014,CmaraNegritudes,FUNDPARAELDESARROLLODELACUENDELPACFCOLOMBIANO,BELGICA,SABBRUSELAS,1,16
1031,2014,CmaraNegritudes,FUNDPARAELDESARROLLODELACUENDELPACFCOLOMBIANO,COREADELSUR,SABSEULEMBAJADA,1,2
1032,2014,CmaraNegritudes,FUNDPARAELDESARROLLODELACUENDELPACFCOLOMBIANO,ESPANA,SABSEVILLACONSULADO,1,60
1033,2014,CmaraNegritudes,FUNDPARAELDESARROLLODELACUENDELPACFCOLOMBIANO,ESTADOSUNIDOS,MIAMIHIALEAH,2,3924
1034,2014,CmaraNegritudes,FUNDPARAELDESARROLLODELACUENDELPACFCOLOMBIANO,HOLANDA,AMSTERDAM,1,973
