anio,elec,partido,nomcandi,nomdepto,votos,censo
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,VALLEDELCAUCA,58960,314619
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,VAUPES,93,14621
2014,Presidencia2davuelta,VOTOENBLANCO,VOTOENBLANCO,VICHADA,335,29829
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,AMAZONAS,84,14511
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,ANTIOQUIA,7936,1028816
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,ARAUCA,384,57387
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,ATLANTICO,1297,220206
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,BOGOTA,2173,38925
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,BOLIVAR,1218,331530
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,BOYACA,1639,508450
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CALDAS,1855,221122
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CAQUETA,511,118960
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CASANARE,449,120637
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CAUCA,2180,278047
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CESAR,618,253985
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CHOCO,560,115212
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CONSULADOS,97,74509
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CORDOBA,1485,288523
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,CUNDINAMARCA,1988,820127
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,GUAINIA,29,18040
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,GUAVIARE,97,21201
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,HUILA,1180,281669
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,LAGUAJIRA,428,156579
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,MAGDALENA,689,210071
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,META,823,189137
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,NARINO,2282,349397
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,NORTEDESANTANDER,1306,236935
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,PUTUMAYO,411,120723
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,QUINDIO,817,83055
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,RISARALDA,1497,116306
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,SANANDRES,24,20532
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,SANTANDER,1833,403215
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,SUCRE,796,219838
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,TOLIMA,1826,339971
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,VALLEDELCAUCA,3074,315125
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,VAUPES,27,14515
2014,Presidencia2davuelta,VOTONOMARCADOS,VOTONOMARCADOS,VICHADA,40,29829
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,AMAZONAS,278,15009
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,ANTIOQUIA,71596,1028816
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,ARAUCA,1437,57387
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,ATLANTICO,6594,220206
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,BOGOTA,75902,38925
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,BOLIVAR,5798,335928
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,BOYACA,16706,511291
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CALDAS,15075,221122
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CAQUETA,2004,121232
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CASANARE,3828,120637
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CAUCA,9421,286786
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CESAR,4923,255464
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CHOCO,2795,115212
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CONSULADOS,577,129836
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CORDOBA,6725,288523
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,CUNDINAMARCA,33369,825508
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,GUAINIA,82,19576
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,GUAVIARE,480,21201
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,HUILA,8643,284134
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,LAGUAJIRA,1748,156579
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,MAGDALENA,4302,210071
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,META,9532,189941
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,NARINO,9249,356277
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,NORTEDESANTANDER,11452,236935
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,PUTUMAYO,1356,120723
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,QUINDIO,8775,83055
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,RISARALDA,14701,116306
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,SANANDRES,92,20532
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,SANTANDER,20049,407244
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,SUCRE,3640,219838
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,TOLIMA,14156,339971
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,VALLEDELCAUCA,35946,314619
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,VAUPES,64,14515
2014,Presidencia2davuelta,VOTOSNULOS,VOTOSNULOS,VICHADA,164,29829
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,AMAZONAS,2692,18057
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,ANTIOQUIA,732993,1040690
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,ARAUCA,12099,65740
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,ATLANTICO,86335,229833
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,BOGOTA,1244477,34611
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,BOLIVAR,55731,337712
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,BOYACA,148357,532604
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CALDAS,162448,226145
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CAQUETA,21211,124947
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CASANARE,38222,117007
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CAUCA,60893,305504
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CESAR,29041,255059
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CHOCO,3742,124072
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CONSULADOS,73819,222723
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CORDOBA,22256,292813
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,CUNDINAMARCA,329857,846476
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,GUAINIA,1233,25575
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,GUAVIARE,3876,22046
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,HUILA,77857,310260
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,LAGUAJIRA,10238,142735
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,MAGDALENA,28406,218157
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,META,102329,218466
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,NARINO,70582,383383
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,NORTEDESANTANDER,102376,265719
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,PUTUMAYO,9784,112839
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,QUINDIO,98078,74785
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,RISARALDA,165882,121905
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,SANANDRES,2001,20820
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,SANTANDER,271244,406008
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,SUCRE,12018,217720
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,TOLIMA,118385,353223
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,VALLEDELCAUCA,502367,314545
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,VAUPES,553,16005
2018,Presidencia1eravuelta,COALICIONCOLOMBIA,SERGIOFAJARDO,VICHADA,1534,34150
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,AMAZONAS,1308,18272
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,ANTIOQUIA,99182,1040690
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,ARAUCA,3343,65740
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,ATLANTICO,173129,229833
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,BOGOTA,172684,34611
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,BOLIVAR,52686,337712
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,BOYACA,30030,532604
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CALDAS,30906,226145
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CAQUETA,3505,124947
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CASANARE,3462,117007
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CAUCA,42164,305504
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CESAR,39637,255059
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CHOCO,24881,124555
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CONSULADOS,10439,226507
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CORDOBA,67302,292813
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,CUNDINAMARCA,85943,846476
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,GUAINIA,1840,25575
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,GUAVIARE,1648,22046
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,HUILA,17683,310260
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,LAGUAJIRA,18031,142735
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,MAGDALENA,72389,218157
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,META,21586,218466
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,NARINO,44784,383383
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,NORTEDESANTANDER,63677,265719
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,PUTUMAYO,1865,112839
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,QUINDIO,11923,74785
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,RISARALDA,20705,121905
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,SANANDRES,1504,20820
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,SANTANDER,63746,406008
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,SUCRE,40782,217720
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,TOLIMA,48891,353223
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,VALLEDELCAUCA,137373,314545
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,VAUPES,1359,16183
2018,Presidencia1eravuelta,COALICIONMEJORVARGASLLERASANTETODOCOLOMBIA,GERMANVARGASLLERAS,VICHADA,2005,34150
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,AMAZONAS,739,18333
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,ANTIOQUIA,59136,1040690
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,ARAUCA,1561,65740
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,ATLANTICO,16375,229833
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,BOGOTA,93401,34611
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,BOLIVAR,10185,337712
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,BOYACA,10561,532604
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CALDAS,14388,226145
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CAQUETA,2666,124947
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CASANARE,1480,117007
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CAUCA,13153,305504
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CESAR,3062,255059
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CHOCO,3806,124555
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CONSULADOS,4290,226493
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CORDOBA,10421,292813
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,CUNDINAMARCA,20545,846476
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,GUAINIA,176,25089
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,GUAVIARE,927,22046
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,HUILA,7156,310260
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,LAGUAJIRA,3488,142735
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,MAGDALENA,6622,218157
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,META,4764,218466
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,NARINO,10417,383383
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,NORTEDESANTANDER,6042,265719
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,PUTUMAYO,2974,112839
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,QUINDIO,4339,74785
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,RISARALDA,7516,121905
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,SANANDRES,625,20820
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,SANTANDER,16956,406008
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,SUCRE,4607,217720
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,TOLIMA,11568,353223
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,VALLEDELCAUCA,40858,314545
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,VAUPES,1141,16183
2018,Presidencia1eravuelta,COALICIONPARLIBERALCOLOMBIANOPARALIANZASOCIALINDEPENDIENTEASI,HUMBERTODELACALLE,VICHADA,206,34150
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,AMAZONAS,5931,18333
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,ANTIOQUIA,237206,1040690
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,ARAUCA,17814,65740
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,ATLANTICO,331979,229833
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,BOGOTA,1099955,34611
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,BOLIVAR,242471,337712
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,BOYACA,122767,532604
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CALDAS,34788,226145
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CAQUETA,30003,124947
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CASANARE,23130,117007
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CAUCA,231470,305504
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CESAR,141067,255059
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CHOCO,49966,124555
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CONSULADOS,34446,225180
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CORDOBA,250437,292813
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CUNDINAMARCA,236175,846476
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,GUAINIA,2126,25575
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,GUAVIARE,5762,22046
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,HUILA,95435,310260
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,LAGUAJIRA,85523,142735
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,MAGDALENA,142945,218157
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,META,75945,218466
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,NARINO,239124,383383
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,NORTEDESANTANDER,56972,265719
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,PUTUMAYO,60683,112839
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,QUINDIO,30412,74785
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,RISARALDA,54185,121905
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,SANANDRES,2361,20820
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,SANTANDER,171750,406008
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,SUCRE,154801,217720
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,TOLIMA,95578,353223
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,VALLEDELCAUCA,485867,314545
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,VAUPES,2514,16183
2018,Presidencia1eravuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,VICHADA,3243,34150
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,AMAZONAS,87,15708
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,ANTIOQUIA,6985,1044338
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,ARAUCA,331,65740
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,ATLANTICO,3349,229833
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,BOGOTA,10696,34611
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,BOLIVAR,2203,334932
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,BOYACA,1646,527525
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CALDAS,1140,226145
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CAQUETA,443,124947
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CASANARE,449,117007
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CAUCA,2504,304461
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CESAR,1823,255059
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CHOCO,540,122722
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CONSULADOS,396,204200
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CORDOBA,3065,292813
